date,ticker,open,high,low,close,adj_close,ajexdi,volume
2024-10-18,MSFT,417.14,419.65,416.2601,418.16,418.1600,1,17129850
2024-10-18,NVDA,138.665,138.9,137.28,138,138.0000,1,175580800
2024-10-18,WMT,80.87,81.69,80.66,81.31,81.3100,1,12309010
2024-10-18,XOM,120.44,120.64,119.15,120.01,120.0100,1,12848790
2024-10-21,AAPL,234.45,236.85,234.45,236.48,236.4800,1,35297800
2024-10-21,AMZN,188.05,189.46,186.4,189.07,189.0700,1,24526260
2024-10-21,GOOGL,162.95,164.5,162.62,164.07,164.0700,1,20798730
2024-10-21,JNJ,165.1,165.25,162.31,162.83,162.8300,1,6080808
2024-10-21,JPM,225.22,225.7,222.9,223,223.0000,1,5857330
2024-10-21,META,576.03,577.2399,569.11,575.16,575.1600,1,8138266
2024-10-21,MSFT,416.12,418.96,413.7501,418.78,418.7800,1,13347150
2024-10-21,NVDA,138.13,143.71,138,143.71,143.7100,1,262408100
2024-10-21,WMT,81.23,81.5496,80.72,80.81,80.8100,1,9731886
2024-10-21,XOM,120.98,121.48,119.72,120.08,120.0800,1,10133020
2024-10-22,AAPL,233.885,236.22,232.6,235.86,235.8600,1,38520370
2024-10-22,AMZN,188.35,191.5201,186.975,189.7,189.7000,1,28933800
2024-10-22,GOOGL,162.98,165.77,162.98,165.14,165.1400,1,16201700
2024-10-22,JNJ,162.32,163.73,161.9,163.45,163.4500,1,5680446
2024-10-22,JPM,223.02,225.28,221.1,224.12,224.1200,1,9586187
2024-10-22,META,574.29,583.53,572.12,582.01,582.0100,1,8512426
2024-10-22,MSFT,418.49,430.5793,418.04,427.51,427.5100,1,24631250
2024-10-22,NVDA,142.91,144.42,141.78,143.59,143.5900,1,223410600
2024-10-22,WMT,81.11,82.225,80.825,82.02,82.0200,1,12231460
2024-10-22,XOM,120.26,121.19,119.94,120.7,120.7000,1,9198162
2024-10-23,AAPL,234.08,235.144,227.76,230.76,230.7600,1,51996500
2024-10-23,AMZN,188.85,189.16,183.69,184.71,184.7100,1,31683930
2024-10-23,GOOGL,164.76,165.82,161.925,162.78,162.7800,1,18126700
2024-10-23,JNJ,162.82,166,162.42,165.86,165.8600,1,7441498
2024-10-23,JPM,223.66,224.7999,222.53,223.41,223.4100,1,6178737
2024-10-23,META,579.97,585,562.5,563.69,563.6900,1,14165330
2024-10-23,MSFT,430.855,431.08,422.53,424.6,424.6000,1,19574280
2024-10-23,NVDA,142.03,142.43,137.46,139.56,139.5600,1,284380600
2024-10-23,WMT,81.89,83.34,81.8,83.27,83.2700,1,13051350
2024-10-23,XOM,119.97,120.75,119.4,120.27,120.2700,1,8314944
2024-10-24,AAPL,229.98,230.82,228.41,230.57,230.5700,1,29959370
2024-10-24,AMZN,185.25,187.11,183.86,186.38,186.3800,1,21544330
2024-10-24,GOOGL,162.83,163.33,161.01,162.72,162.7200,1,22383660
2024-10-24,JNJ,165,165.51,163.34,163.67,163.6700,1,5386254
2024-10-24,JPM,221.83,225.06,221.66,224.98,224.9800,1,5992387
2024-10-24,META,567.125,568.8799,561.52,567.78,567.7800,1,7169097
2024-10-24,MSFT,425.325,425.9782,422.4,424.73,424.7300,1,13556380
2024-10-24,NVDA,140.82,141.35,138.46,140.41,140.4100,1,171630300
2024-10-24,WMT,82.96,83.315,82.58,83.04,83.0400,1,11643110
2024-10-24,XOM,120,120.44,119.125,119.59,119.5900,1,9901530
2024-10-25,AAPL,229.74,233.22,229.57,231.41,231.4100,1,38721890
2024-10-25,AMZN,187.85,190.45,187.53,187.83,187.8300,1,29252360
2024-10-25,GOOGL,163.67,165.59,163.42,165.27,165.2700,1,19729240
2024-10-25,JNJ,163.68,163.92,160.61,160.88,160.8800,1,6396274
2024-10-25,JPM,225,225.62,220.875,222.31,222.3100,1,6366004
2024-10-25,META,573.935,581.29,571.72,573.25,573.2500,1,11300650
2024-10-25,MSFT,426.76,432.52,426.565,428.15,428.1500,1,17097040
2024-10-25,NVDA,140.93,144.13,140.8,141.54,141.5400,1,203929300
2024-10-25,WMT,83.2,83.3,82.435,82.51,82.5100,1,8942231
2024-10-25,XOM,120.2,120.43,119.315,119.49,119.4900,1,10689260
2024-10-28,AAPL,233.32,234.73,232.55,233.4,233.4000,1,35287230
2024-10-28,AMZN,189.565,190.21,188.21,188.39,188.3900,1,27855780
2024-10-28,GOOGL,168.75,168.75,163.95,166.72,166.7200,1,32045560
2024-10-28,JNJ,161.13,161.97,161,161.6,161.6000,1,4842346
2024-10-28,JPM,223.35,225.64,222.95,225.5,225.5000,1,6838593
2024-10-28,META,582,583.7499,574.12,578.16,578.1600,1,10890940
2024-10-28,MSFT,431.655,431.94,426.3,426.59,426.5900,1,14853400
2024-10-28,NVDA,143,143.14,140.05,140.52,140.5200,1,172846200
2024-10-28,WMT,82.75,83.08,82.47,82.75,82.7500,1,7987178
2024-10-28,XOM,116.79,119.01,116.77,118.9,118.9000,1,11840300
2024-10-29,AAPL,233.1,234.325,232.32,233.67,233.6700,1,35273630
2024-10-29,AMZN,188.58,191.4599,187.815,190.83,190.8300,1,35450410
2024-10-29,GOOGL,167.73,170.38,167.0896,169.68,169.6800,1,41106950
2024-10-29,JNJ,161.46,162.17,160.06,160.09,160.0900,1,5214284
2024-10-29,JPM,225.21,226.75,222.81,222.9,222.9000,1,6575735
2024-10-29,META,580.145,593.67,575.398,593.28,593.2800,1,12812670
2024-10-29,MSFT,428,433.17,425.8001,431.95,431.9500,1,17553670
2024-10-29,NVDA,140.285,142.2598,138.9,141.25,141.2500,1,155289100
2024-10-29,WMT,82.67,82.86,81.665,81.7,81.7000,1,9670128
2024-10-29,XOM,118.58,119.1719,117.0701,117.28,117.2800,1,14724360
2024-10-30,AAPL,232.61,233.47,229.55,230.1,230.1000,1,46123790
2024-10-30,AMZN,194.695,195.61,192.42,192.73,192.7300,1,37070230
2024-10-30,GOOGL,180.68,182.02,174.0599,174.46,174.4600,1,68468610
2024-10-30,JNJ,159.45,161.28,159.0302,160.61,160.6100,1,5813316
2024-10-30,JPM,222.54,226.31,221.58,224.41,224.4100,1,7103882
2024-10-30,META,600.98,601.2,589.38,591.8,591.8000,1,26044680
2024-10-30,MSFT,437.435,438.5,432.1,432.53,432.5300,1,27685030
2024-10-30,NVDA,139.54,140.33,136.81,139.335,139.3350,1,176568400
2024-10-30,WMT,81.6,81.83,81.3,81.39,81.3900,1,9255207
2024-10-30,XOM,117.66,118.27,116.48,116.69,116.6900,1,12292060
2024-10-31,AAPL,229.34,229.83,225.37,225.91,225.9100,1,61257770
2024-10-31,AMZN,190.51,190.6,185.23,186.4,186.4000,1,72224980
2024-10-31,GOOGL,173.13,176.82,171,171.11,171.1100,1,44658300
2024-10-31,JNJ,159.99,160.87,159.46,159.86,159.8600,1,8609979
2024-10-31,JPM,224.7,225.69,221.82,221.92,221.9200,1,7824764
2024-10-31,META,585,589.9,563.01,567.58,567.5800,1,26747810
2024-10-31,MSFT,415.36,416.16,406.3,406.35,406.3500,1,53814100
2024-10-31,NVDA,137.6,137.61,132.1106,132.76,132.7600,1,268260000
2024-10-31,WMT,81.29,82.44,81.22,81.95,81.9500,1,15527990
2024-10-31,XOM,117.15,118.67,116.68,116.78,116.7800,1,20501920
2024-11-01,AAPL,220.965,225.35,220.27,222.91,222.9100,1,63633740
2024-11-01,AMZN,199,200.5,197.02,197.93,197.9300,1,99490090
2024-11-01,GOOGL,170.07,172.32,168.88,171.29,171.2900,1,31517630
2024-11-01,JNJ,160.58,161.06,159.88,160.13,160.1300,1,5182624
2024-11-01,JPM,223.56,226.15,222.7,222.94,222.9400,1,6920060
2024-11-01,META,567.605,573.67,562.56,567.16,567.1600,1,15259330
2024-11-01,MSFT,409.01,415.5,407.5,410.37,410.3700,1,23893430
2024-11-01,NVDA,134.7,137.31,134.57,135.4,135.4000,1,197958500
2024-11-01,WMT,82.53,82.53,81.54,82.19,82.1900,1,12128760
2024-11-01,XOM,119.93,119.95,114.84,114.95,114.9500,1,20779580
2024-11-04,AAPL,220.99,222.79,219.71,222.01,222.0100,1,43525240
2024-11-04,AMZN,196.45,197.33,194.3101,195.78,195.7800,1,38380720
2024-11-04,GOOGL,169.93,170.73,168.011,169.24,169.2400,1,21460990
2024-11-04,JNJ,159.7,160.28,158.07,158.24,158.2400,1,4643439
2024-11-04,JPM,222.65,223.76,219.17,219.78,219.7800,1,8226789
2024-11-04,META,564.1,568.69,557.89,560.68,560.6800,1,12032680
2024-11-04,MSFT,409.8,410.415,405.5713,408.46,408.4600,1,19633170
2024-11-04,NVDA,137.21,138.96,135.57,136.05,136.0500,1,186366000
2024-11-04,WMT,82.2,82.905,82,82.45,82.4500,1,11727070
2024-11-04,XOM,116.07,118.7,115.93,118.61,118.6100,1,14962220
2024-11-05,AAPL,221.795,223.95,221.14,223.45,223.4500,1,27924810
2024-11-05,AMZN,196.04,199.82,195.99,199.5,199.5000,1,30393920
2024-11-05,GOOGL,169.43,170.53,168.84,169.74,169.7400,1,18171420
2024-11-05,JNJ,157.67,158.59,156.35,158.35,158.3500,1,6544631
2024-11-05,JPM,220.03,221.96,220,221.49,221.4900,1,5580371
2024-11-05,META,567.305,573.48,566.67,572.43,572.4300,1,9740987
2024-11-05,MSFT,408.37,414.9,408.08,411.46,411.4600,1,17579480
2024-11-05,NVDA,137.45,140.3701,137.33,139.91,139.9100,1,159253200
2024-11-05,WMT,82.68,83.77,82.51,83.68,83.6800,1,10598890
2024-11-05,XOM,119.08,119.21,118.01,118.96,118.9600,1,10422680
2024-11-06,AAPL,222.61,226.065,221.19,222.72,222.7200,1,54442040
2024-11-06,AMZN,200.01,207.55,199.14,207.09,207.0900,1,72173130
2024-11-06,GOOGL,173.8,176.94,173.5,176.51,176.5100,1,33657180
2024-11-06,JNJ,159.9,160.85,157.355,157.88,157.8800,1,8916609
2024-11-06,JPM,235,248,234.77,247.06,247.0600,1,23975970
2024-11-06,META,562.75,573,555.1679,572.05,572.0500,1,18252710
2024-11-06,MSFT,412.42,420.45,410.52,420.18,420.1800,1,26630410
2024-11-06,NVDA,142.96,146.49,141.96,145.61,145.6100,1,240660100
2024-11-06,WMT,85.14,85.54,82.06,83.44,83.4400,1,19965630
2024-11-06,XOM,121.145,121.91,119.3,121,121.0000,1,20801400
2024-11-07,AAPL,224.625,227.875,224.57,227.48,227.4800,1,42062870
2024-11-07,AMZN,207.44,212.25,207.19,210.05,210.0500,1,52785240
2024-11-07,GOOGL,177.41,181.08,177.19,180.75,180.7500,1,25299430
2024-11-07,JNJ,158.47,158.75,156.51,156.73,156.7300,1,7508549
2024-11-07,JPM,244.5,244.57,235.22,236.38,236.3800,1,16430370
2024-11-07,META,576.89,594.7999,575.21,591.7,591.7000,1,14624270
2024-11-07,MSFT,421.28,426.85,419.88,425.43,425.4300,1,19846610
2024-11-07,NVDA,146.39,148.93,146.17,148.88,148.8800,1,205549000
2024-11-07,WMT,83.72,84.39,83.42,83.85,83.8500,1,12648860
2024-11-07,XOM,121.3,121.5,119.61,121.15,121.1500,1,12169020
2024-11-08,AAPL,227.17,228.66,226.405,226.96,226.9600,1,38291400
2024-11-08,AMZN,209.72,209.9633,207.44,208.18,208.1800,1,36030670
2024-11-08,GOOGL,180.645,180.9,178.08,178.35,178.3500,1,21977410
2024-11-08,JNJ,157,157.08,155.41,155.47,155.4700,1,8918621
2024-11-08,JPM,239.34,239.34,235.78,236.98,236.9800,1,9493199
2024-11-08,META,591.54,593.1,584.52,589.34,589.3400,1,9398613
2024-11-08,MSFT,425.32,426.5,421.78,422.54,422.5400,1,16866590
2024-11-08,NVDA,148.77,149.77,146.26,147.63,147.6300,1,175043100
2024-11-08,WMT,84.28,85.42,84.23,84.83,84.8300,1,14355970
2024-11-08,XOM,120.98,121.42,119.66,121.11,121.1100,1,12831630
2024-11-11,AAPL,225,225.7,221.5,224.23,224.2300,1,41924440
2024-11-11,AMZN,208.5,209.65,205.59,206.84,206.8400,1,29733250
2024-11-11,GOOGL,178.58,180.545,178.47,180.35,180.3500,1,17429030
2024-11-11,JNJ,155.62,157.58,154.91,155.04,155.0400,1,7145186
2024-11-11,JPM,240,242.1,239,239.29,239.2900,1,9011510
2024-11-11,META,586.36,587,576.51,583.17,583.1700,1,10180570
2024-11-11,MSFT,422.515,424.81,416,418.01,418.0100,1,20408030
2024-11-11,NVDA,148.68,148.85,143.57,145.26,145.2600,1,181383300
2024-11-11,WMT,84.95,85.41,84.12,84.21,84.2100,1,10425030
2024-11-11,XOM,121,121.62,120.07,120.47,120.4700,1,11964430
2024-11-12,AAPL,224.55,225.59,223.355,224.23,224.2300,1,40311880
2024-11-12,AMZN,208.37,209.54,206.01,208.91,208.9100,1,38801890
2024-11-12,GOOGL,179.82,182.49,179.39,181.62,181.6200,1,24797890
2024-11-12,JNJ,154.53,155.04,152.37,152.64,152.6400,1,7172829
2024-11-12,JPM,240.55,241.46,238.76,239.56,239.5600,1,6850145
2024-11-12,META,588.545,599.66,580.38,584.82,584.8200,1,16258440
2024-11-12,MSFT,418.25,424.44,417.2,423.03,423.0300,1,19351360
2024-11-12,NVDA,146.78,149.65,146.01,148.29,148.2900,1,195589500
2024-11-12,WMT,84.5,85.53,84.5,84.99,84.9900,1,12840360
2024-11-12,XOM,121.13,121.31,119.8365,120.35,120.3500,1,11958960
2024-11-13,AAPL,224.01,226.65,222.76,225.12,225.1200,1,48516580
2024-11-13,AMZN,209.4,215.09,209.14,214.1,214.1000,1,46144820
2024-11-13,GOOGL,180.46,180.96,178.54,178.88,178.8800,1,23085980
2024-11-13,JNJ,152.5,153.51,151.4245,153.24,153.2400,1,7161531
2024-11-13,JPM,240.58,244.09,240.31,241.16,241.1600,1,11470210
2024-11-13,META,582.605,585.64,575.17,580,580.0000,1,10744840
2024-11-13,MSFT,421.64,429.325,418.21,425.2,425.2000,1,21463000
2024-11-13,NVDA,149.07,149.33,145.9,146.27,146.2700,1,191254800
2024-11-13,WMT,84.99,85.79,84.77,85.5,85.5000,1,12794120
2024-11-13,XOM,120.565,122.05,118.8,121.47,121.4700,1,15084210
2024-11-14,AAPL,225.02,228.87,225,228.22,228.2200,1,44838350
2024-11-14,AMZN,214.16,215.9,210.88,211.48,211.4800,1,42504340
2024-11-14,GOOGL,178.28,178.82,174.3218,175.58,175.5800,1,30976860
2024-11-14,JNJ,153.18,153.5918,150.76,151.87,151.8700,1,7710510
2024-11-14,JPM,242.415,244.29,241.05,241.87,241.8700,1,10169390
2024-11-14,META,577,580.76,573.01,577.16,577.1600,1,10963640
2024-11-14,MSFT,425,428.17,420,426.89,426.8900,1,29493960
2024-11-14,NVDA,147.64,149,145.55,146.76,146.7600,1,193640100
2024-11-14,WMT,85.03,85.76,84.34,84.47,84.4700,1,15705110
2024-11-14,XOM,121.66,121.88,120.33,120.56,120.5600,1,13036330
2024-11-15,AAPL,226.4,226.92,224.27,225,225.0000,1,47810350
2024-11-15,AMZN,206.76,207.34,199.61,202.61,202.6100,1,86389240
2024-11-15,GOOGL,173.73,174.14,171.22,172.49,172.4900,1,32476660
2024-11-15,JNJ,150.9,154.43,150.9,154,154.0000,1,11302660
2024-11-15,JPM,241.46,246.42,241.46,245.31,245.3100,1,11468070
2024-11-15,META,571.22,572.57,551.5,554.08,554.0800,1,17650980
2024-11-15,MSFT,419.82,422.8,413.64,415,415.0000,1,28187070
2024-11-15,NVDA,144.87,145.24,140.08,141.98,141.9800,1,248790800
2024-11-15,WMT,84.53,84.78,83.942,84.25,84.2500,1,17329600
2024-11-15,XOM,120.4,121.24,119.13,119.31,119.3100,1,19044190
2024-11-18,AAPL,225.25,229.74,225.17,228.02,228.0200,1,44603350
2024-11-18,AMZN,204.15,204.67,200.95,201.7,201.7000,1,36012100
2024-11-18,GOOGL,173.42,175.438,172.9,175.3,175.3000,1,20107410
2024-11-18,JNJ,152.59,155.33,152.33,154.77,154.7700,1,7510438
2024-11-18,JPM,247.76,247.93,242.68,245.03,245.0300,1,9050703
2024-11-18,META,557.04,559.9,550.09,554.4,554.4000,1,14258340
2024-11-18,MSFT,414.87,418.4037,412.1,415.76,415.7600,1,23998900
2024-11-18,NVDA,139.5,141.55,137.15,140.15,140.1500,1,220895600
2024-11-18,WMT,84.82,84.85,83.66,84.08,84.0800,1,25071480
2024-11-18,XOM,119.79,120.62,119.27,120.31,120.3100,1,14239130
2024-11-19,AAPL,226.98,230.16,226.66,228.28,228.2800,1,34978710
2024-11-19,AMZN,199.33,205.3,198.78,204.61,204.6100,1,30898600
2024-11-19,GOOGL,173.72,178.87,173.56,178.12,178.1200,1,23400830
2024-11-19,JNJ,153.945,153.99,152.05,153,153.0000,1,8066494
2024-11-19,JPM,242.25,245.1509,241.55,243.09,243.0900,1,6791066
